review_id,published_date,updated_date,reported_date,stars,review_text
5d11db0442fa560a385cbe00,2019-06-25 08:27:48+00:00,2019-06-25 08:28:49+00:00,,1,"Had a very bad experience recently,regarding Tesco/02,i will not be renewing my contract when the current one expires.i won't go into details here,suffice to say,the problem took 7 weeks or more to resolve."
5d1151c242fa560a385c9f9a,2019-06-24 22:42:10+00:00,,,1,"Never seen anything worse! Got a Monqi phone for my kid though it just exactly what is needed but almost £100 could easily go straight into the bin rather bothering and buying this device. Phone with Monqi app is just awful! It don't do anything it says. Tracking seriously late all the time. My son can be already in Watton at his grannies while app still shows him to be at home in Norwich! Calls not getting through, messages late all the time. Some of them arriving 2-3 h later than been sent out. Trying to Top up this phone is a separate story. I've registered twice already to create a Tesco account and each time I can't get into my account! Password is defo proper one, same as email, when I'm trying to restore my password email never arrives (yes, spam folder checked as well) although I have emails on successful registration hence no mistake with email is for sure. Just tried to top up by digital voucher couple hours ago. No seriously guys, it takes an hour to sent a digital voucher? Are you somewhere in a stone age yet? That's just ridiculous! Digital vouchers should be arriving in second and not take on hour! Ok, got it, now can't top up with it because app isn't working! What a heck???? Emailed to tesco mobile customer service on the issue with my phone and monqi app several weeks ago and try to guess if I heard anything back from them? Left totally ignored!Make yourself a favor keep away from tesco mobile."
5d10f72e42fa560a385c6ec1,2019-06-24 16:15:42+00:00,2019-06-24 17:56:27+00:00,,1,"Shocking. Absolutely shocking service. I generally dont feel the need to complain about many services but this needs to be addressed. My direct debit got cancelled (because I gave the bank the wrong info apparently, this is a dd that has been running for over a year! But still, my fault) they then didn’t tell me the dd was cancelled, I spent time trying to get through with no luck, then had to suffer aggressive collection techniques bullying me into doing what they wanted. If they told me the dd was cancelled it would take two minutes to see what was wrong and set it back up, but they couldn’t do that. I just get misleading information shepherding me to pay my bill, which I did, I cleared my account (on now 4 occasions) hoping to get it back up and running. They send me emails saying it is back up and running and the dd is in place, it says so on my bank app, but they still fail to take it. I’ve now just had another aggressive letter off them demanding I pay by card (again). I did set my dd back up on the 4/5th of June and they applied to take two previous bills they said they couldn’t take (insisted that I must pay them manually by card because they can’t apply for them by dd) less than 10 days after the dd was set up. It’s a catalogue of problems not to mention the trading standards issues they have breached with the bully boy tactics and misleading information. The next reply after here will be Tesco saying how sorry they are to hear of my plight and could I contact customer care to resolve, well I have and they are bullying me to accept their £20 goodwill gesture or else go through the ombudsman service. To date, Tesco mobile has cost me a lot more than £20 and made me feel like I’m being bullied to accept their answer is the right answer and they have the money and the resources to make me accept this or it will cost me a lot more than it already has. The last letter I have received from them was bordering on a threat to do so. All I have done is pay them money after money to keep the account active and all they have done is mess me about and threaten me. Vulnerable adults keep away. Don’t go there! Just go anywhere else but Tesco mobile."
5d0eb2adb055990790eb683b,2019-06-22 22:58:53+00:00,,,1,Appalling service they convinced me to take an upgrade then despite my best efforts was unable to complete the user agreement. Customer service effectively. Told me the previous contract phone I was using that Tesco supplied wasnow not compatible with the Tesco mobile network. A unique problem that they had no solution for. Wasted hours and got fobbed off with a truly unbelievable crock of crap? Will leave asap
5d0b9022b055990650fb5f06,2019-06-20 13:54:42+00:00,,,1,"I have been in contract with Tesco mobile for almost 15th monthsand just over 8 weeks ago my SamsungS7 stopped connecting to my broadband. Virgin replaced my router just in case there was a fault although my laptop was and is working perfectly.To cut a long story short Tesco have finally accepted there is a fault with the phone. I am appalled that they will not issue me with a new one or even a replacement until mine  has been repaired. Parting shot from a call handler was ""DONT YOU HAVE A SPARE"""
5d0a86aeb055990650faf983,2019-06-19 19:02:06+00:00,,,1,After been promised I could upgrade my sim only after 3 months to a phone contract 6 months later no missed or late payments still no upgrade
5d471190f018690bd048a963,2019-08-04 17:10:40+00:00,2019-08-05 22:28:04+00:00,,1,"I have never had a problem with Tesco mobile but keep your elderly away from this firm. My mother has dementia and I found out that she had a Tesco contract and a pay as you go mobile. Apparently she stopped the direct debit from the contract as when she went to her bank as she did not know why this money was being taken, bear in mind she never used this mobile contract as she forgot she was sold it. Long story short my father died so I took my mum to live with me. I finally get chance to visit her property and there is demands for payment regarding the contract and a moorcroft debt recovery letter for the grand sum of 15 pound. I decide Tesco are a reasonable company and I will phone and I will explain, so we can sort it between us without involving a debt collection agency , wow was I wrong. I had the misfortune to speak to a gentleman called Shah. I explained what the issue was and he didnt care one jot he told me it doesn't matter if your mum has dementia she has to pay moorcrofts directly, I asked to speak to a supervisor, he said none where in on the shift, I asked for shays full name to complain, he stated he didnt have to give me that information and hung up. I emailed the chief executive after this, but he was, of course, to busy to respond. So the chief customer relations employee responds, bear in mind my mum cant remember my name, and I have explained her mental health problems, NEEDS TO KNOW my mums security password! SERIOUSLY!!!!!! OBVIOUSLY I CANT PROVIDE THIS SO HE CLOSES THE COMPLAINT!!!!. I had no choice but to tell mum what she had done and what was going on, my heart sank as she looked petrified and asked if' the big men from Tesco where coming to hurt her. Heartbreaking. I paid the moorcroft debt agency myself. Please stay away from a company that treats people with a terminal condition, as dementia is, so abhorrent. STAY AWAY!!!!!!!!Please note I personally have a Tesco credit card, mobile contract, and use Tesco groceries and I have threatened to the executive relations manager (still waiting) to transfer my credit card, and mobile contract, use a different grocery firm and cancel my mums pay and go phone with a competitor unless this is resolved. Shareholders take note why Tesco is losing money.!!!!! Ridiculous. If I had a company I would gladly pay a lot more than £15 to avoid loss of multiple custom and avoid this review!!!!!PLEASE SEE TESCOS REPLY BELOW. WE NEED TO DO SECURITY CHECKS!!!!!! AFTER WHAT I STATED. DONT BOTHER TESCO. CUSTOMER LOST."
5d442daff018690bd047c015,2019-08-02 12:33:51+00:00,,,5,"I have just re-contracted with Tesco for my phone, and upgraded it, and my husband took out a sim only deal.  The staff member at the Beverley store could not have done more to help.  He explained the options to us, and explained the cheapest way of achieving what we wanted to do.  He then took the trouble to transfer the data from my existing phone to the new handset and set it all up for me.  As a result I still have the hair I would otherwise probably have torn out trying to achieve this.   On top of this, we also benefit from the Tesco tariff promise that they won't increase our tariff mid contract.Very good service and a very happy customer."
5d436fcef01869069cc702ef,2019-08-01 23:03:42+00:00,,,5,"This week we have been to upgrade our phones.  Lauren and Rosie, Staff at the Skegness Store, were most helpful and patient with myself and my husband.  They set up our phones, talked us through all our queries, as we are not the best with technology.  I cannot praise these team members highly enough.  Thank you ladies."
5d4295dff01869069cc67f0d,2019-08-01 07:33:51+00:00,,,1,"Join TESCO MOBILE to lose your old number!I went about switching to Tesco mobile. I visited one of the stores and I was ASSURED that i could keep my old number. You will be given a new SIM with a Tesco mobile number and they will assure you that they will move or “port” your old number to this. They will tell you that this will take approx. 40 minutes.However, days later my old number still isnt working. Despite a number of visits to the actual store and numerous calls to their customer service they still have made no effort to fix. Now my family and friends are unable to contact me.The customer service is a JOKE. Completely disconnected and all saying different things and blaming eachother.Take my advice and AVOID AT ALL COSTS. How they are getting away with this is amazing."
5d4169d0f01869069cc5f302,2019-07-31 10:13:36+00:00,,,1,"Tesco Mobile lie - say they're going to call you back - they don't.  I have had 2 years of dealing with this nightmare company - I was told a few days ago that I'd get a phone call within 24 hrs - I didn't - then I was told that my complaint had been sent to their Head Office and I'd be getting a phone call from Head office - the lady that just called me to fob me off yet again said that I would NOT be receiving a phone call from Head Office!??!!  My handset, which was faulty, didn't even last 6 months - they tried to make out we'd damaged it - but it overheated and bent as it was faulty ( a common fault with this Sony handset.)  They want us to pay for the repair! - the warranty was non-existent.  DO NOT TOUCH with a bargepole."
5d3f31e9f01869069cc4fe9d,2019-07-29 17:50:33+00:00,,,5,The best call centre customer service experience I have ever had - consistently. No issues with phone hardware and contract (for iphone) highly competitive.
5d3d5cfff018690bd044c41e,2019-07-28 08:29:51+00:00,,,5,"Great Company to use.I have always been an o2 customer since they were BT Cellnet. when i needed a business phone they could not give me a great deal, so went to CPW and ended up using Orange (EE), which was a big mistake. so when i looked around i looked at TescoMobile (who use the o2 network) and compared their plans to o2 and found TM cheaper for the same plans, so went with TM and have been with TM for the last 7 years and have had no issues. Their CS has always answered my queries quickly and always got a deal at contract renewal time."
5d3cab2af018690bd044a6a1,2019-07-27 19:51:06+00:00,,,1,"Customer service is appalling the charger melted the charging port on my phone.Tesco refused to change the phone until it has been seen by the repair team after a week the repair team contacted me to tell me I Could pay to have the phone repaired or pay for an early upgrade or take the problem up with the phone manufacturer.I have since contacted the Trading standards office who informed me of my rights(ie,my contract is with Tesco mobile,not the phone manufacturer)I have followed the Trading standards advice and I will let you know the outcome."
5d398310f01869069cc2f18c,2019-07-25 10:23:12+00:00,,,1,Mis-sold a mobile and when complained told us no problems the phone is faulty we will send you another. this happened twice over. when they realized this is not a fault and rather a limitation on the phone moble they agreed to cancel the contract at no charge to us. We made sure over the phone that this was indeed the final payment we are to make and that we do not owe any outstanding money. they confirmed this. We agreed to cancel the contract and did so.A few weeks later we receive a lawers letter demanding full payment of the remainder of the contract plus cancellation fees. Customer service did not know we had sent the phone back to them as stated by them. Also when requesting the conversations they are very reluctant to do so. We did confirm there is no payment due when we canceled Don't send lawyers after us when we are up to date on payments.
5d3874c8f018690bd0430404,2019-07-24 15:10:00+00:00,2019-07-24 15:15:51+00:00,,1,"Now you're probably going to tell me I'm on the wrong forum as I am a Tesco Mobile Ireland customer, but I have just been on that forum and there are no responses from any of the reviews from Tesco Mobile Ireland. I have been a Tesco Mobile Ireland customer for about 5 years hassle free until very recently. I am having issues with sending texts to 07797 numbers which is Jersey Telecom in the Channel Islands. My wife and daughters are Tesco Mobile customers and both have the same issue. We have texted from friends' mobiles (Vodafone & 3) without any issues. Basically my texts aren't received (even though I can sometimes call) even though my phone says delivered. This issue only started happening in the last month or so as I have always texted my 82 year old mother who lives in Jersey. I first contacted Tesco Mobile Ireland customer services on the 17th June and to cut a long story shorter, after numerous tickets being raised, numerous phone calls to chase ticket status, numerous phone calls to complain to customer services etc etc, as of today July 24th I can't text my family in Jersey and  I have basically just given up. Incidentally, I have been cut off and promised call backs that never happened. In all my years (40 odd) dealing with various companies' customer service departments, I don't think that I have just been ignored like this before. If I wasn't on such a good contract and if I had some more time on my hands, I would most definitely change providers. As you may possibly appreciate, I am exhausted from all this now so please don't reply and tell me that I'm on the wrong forum because you are the same company!!"
5d34cbd2ccd70b09545d5aab,2019-07-21 20:32:18+00:00,,,5,Been with Tesco since they started and never had a problem Signal always works were I go and upgrading is so easy Found Tesco to have great deals and packages Only one gripe from me is that Prices of packages used to be cheaper than other networks but have slowly sneaked up and are now in line with other phone companies But that’s not a problem for me as long as the great service keeps up
5d338762ccd70b09545d0bd0,2019-07-20 21:28:02+00:00,2019-08-03 22:58:07+00:00,,2,Not been with tesco mobile long I am 44yrs old and disabled I use my mobile has a lifeline but today had to get intouch with tesco through live chat has they have put a under 18 bar on my phone only noticed has I was trying to ring police up. Been looking at reviews they not very good treating disabled people cannot walk very far and have carers around 3 times a day. If I have a accident have to ring other people to get help has I cannot ring 101 or 999 or council or social services. If I have a accident they will be liable and has I see it they have boken there contract. Will be ringing up with compliant. If I wanted a under 18s bar I could do it from my phone but instead you put it on in the middle of contract not at the beginning. And they give me 150 glub card points. Will not be going with them again and my parents will not either.
5d30752cccd70b084c634283,2019-07-18 13:33:32+00:00,,,5,"Romy at Tring Road, Aylesbury store deserves praise for being patient (with a queue), understanding, unhurried, accurate and pleasant to deal with.As to actual 'phone in service, still waiting for full installation."
5d302d26ccd70b09545bb417,2019-07-18 08:26:14+00:00,,,1,"I have had no service since 12 th June 2019 {now 18th July } have used live checker almost every day.Sometimes it says all ok, sometimes we are working on the mast.Whatever it says, I cant connect to the Tesco network so cant use my phone or receive messages etc.Have rung several times and been told I just have to wait for mast to be fixed.I have been sent a new sim, nothing.I sent my phone to be checked and it works perfectly on other masts but not at my home.I only use my phone at home as bieng disabled I dont get out a lot. Whatever sort of service is this??? I was refunded a months money but that is not much help when I cant keep in touch with my family..HOW MUCH LONGER !!!"
5d2f3775ccd70b09e407483d,2019-07-17 14:57:57+00:00,,,3,"First call to customer care 're a phone that was refusing to charge - it would appear that I was in the wrong for using the charger that was supplied with the phone - although the call taker agreed that I'd done everything he became fixated on the charger having too much ampage.  When I asked to speak to someone higher not reading from a script, he said that since I disagreed with him that he'd stop the call.  2nd attempt the same explanation from me raised no issues with the call taker who dealt with my problem.A curate's egg."
5d2ecb9eccd70b084c6270f4,2019-07-17 07:17:50+00:00,,,1,Disgraceful customer service. Just out to take people's money. Service provided was not fit for purpose. I wished to cancel amicably but no chance had to pay a full year up front. Disgusting. Phone signal abroad is being throttled back. I will br avoiding Tesco for all my shopping needs. Including goods and petrol.Upon customers taking on new contracts you should be honest and open about all your services especially roaming and advise customers it may not meet their expectations.
5d2d990accd70b09545a8509,2019-07-16 09:29:46+00:00,,,5,"I find that they are very helpful and also give you good customers service and also they are polite, friendly"
5d2b112dccd70b084c60ecf0,2019-07-14 11:25:33+00:00,,,1,DREADFUL company to deal with.  Customer service appalling.
5d2a4bf7ccd70b03085aa973,2019-07-13 21:24:07+00:00,,,2,"I bought their 200 minute/1 month package. Got a message from them that I had exhausted the 200 minutes, so I disabled the 200 minute/30 day plan and tried to order a new one, but they won't let me. I have to wait until the 30 days are up. Morons. So I can't use my phone. I called them and they said they can't fix it and referred my complaint to their technical team who never bothered to do anything to fix the problem. Chat line guy was rude and seemed not to understand the problem. Seemed stupid and indifferent and not interested in trying to fix the problem."
5d2a1c27ccd70b095459562e,2019-07-13 18:00:07+00:00,2019-07-15 13:36:22+00:00,,1,"Would give zero stars if I could - have been trying to take out a contract for 8 days now. After more than 10 hours on the phone I am no closer to receiving said phone . Call handlers all seem to give me different information or suggest solutions which they know won’t work, managers won’t talk to customers. My case has finally been referred to ‘Concerns’  team - I clearly spoke to someone in the ‘not a bit concerned  Team’ instead. Worst customer service ever - now going to take my custom elsewhere. Update - phoned another network provider on Sunday- new phone arrived today (Monday). Managed in 5 minutes what Tesco mobile couldn’t do in more than a week!"
5d5dcfbdf018690bd0520a96,2019-08-21 23:11:57+00:00,,,2,Cant do contactless with mobile contract which is an inconvenience !
5d5c2aa3f018690bd05147e9,2019-08-20 17:15:15+00:00,,,1,Rubbish with them 10 days no signal wanted to go back to EE won't give me the pac code . Now 24 hours with no phone worst customer service ever
5d5becf6f01869069cd09c74,2019-08-20 12:52:06+00:00,,,1,Disgusting service no person to deal with complaint call not returned.Going to new company would never use tecso again beware
5d5b03acf01869069cd04530,2019-08-19 20:16:44+00:00,,,1,It's funny how Tesco advertise a 98% satisfaction rate and here it is significantly less. Tesco is the worst mobile company ever. I was charged £100 for going over my data by 500mb. This is a riddiculous amount of money as adding a bolt on for the same amount is significantly less. Their customer service team do not really make much of an effort. They don't seem like they want to make their customers happy or stay with them. I will be leaving as soon as my contract is up. I have never had these kind of issues when I was with 02 before. And if I ever ran over the extra charges were generally minimal. I would not recoment Tesco Mobile to anyone regardless of their deals are better than others.
5d5a357bf018690bd0503d52,2019-08-19 05:36:59+00:00,,,1,"Last bill was for more than expected so checked to find my sons phone, on my account, had made 11 calls to an international number. It does not show on the phone call log and my son does not know anything about these calls or even what country it is. Tesco mobile customer service were no help. It took some time for them to find the calls, on two dates, then all they could say was they were made from the phone, despite me explaining they weren’t etc and didn’t know where they were to etc. She then said she would discuss with Manager. No change in response. I asked to speak to the manager but was not allowed to. The only solution was that I should remove the safety buffer making the phone only usable for inclusive contract calls, data etc. Incredibly unhelpful. I told her I had googled the number and it had been reported by others as appearing on bills but no calls made by users. Would not listen. Very very disappointed in Tesco. Not prepared to listen or investigate."
5d57e333f018690bd04fa158,2019-08-17 11:21:23+00:00,,,1,I have try to top up online system down won't recognise my number says my emails in use already. One person gave me a 10 pound rocket pack but can't use block my number for 24 hours it's my own phone tesco block take off go to 02 mobile not putting up with 4 hours to top up the number block a month of poor service I be better off going elsewhere
5d57d0c0f01869069ccf1ace,2019-08-17 10:02:40+00:00,,,1,"Awful service. Tried to use their live chat and instead of helping me, the person clearly didn't know how to answer my query and ended the chat instead of helping me. Think next time i'm due an upgrade i will not be using Tesco."
5d5662b6f01869069cce87a1,2019-08-16 08:00:54+00:00,,,1,"I took my first ever contract out with Tesco mobile less than two weeks ago. And to say the least I am absolutely appalled with the lack of customer care and control they have over the company. Two days ago I started having trouble loading the internet when connecting to wifi. Wasn't problem with router as other devices were connected, forgot network and re logged in, reset network settings, turned phone on and off and still wasn't working. Rang and spoke to customer care who asked me to try forgetting the network again and it then started to work. The following day the problem persisted, I called customer care again which at this point they advised me to take it back to the store and get a replacement as my warranty wasn't up and it would be better to get it looked at as soon as possible. Due to busy schedule and relaying massively on my phone as I need it in order to work and to access money. I took the phone into the tesco mobile store the same day, the women was helpful, called customer care and explained the issue with the phone and she was happy to replace it. Went over some security questions, the lady in the store brought out a new iPhone 6s out of the back, checked mine included everything it came with and proceeded to go ahead with the replacement. Towards the end of the call the lady in store seemed to be shocked as she turned to a colleague and say 'she's cancelled the contract'. She then ended the call advised me to reset phone and being none the wiser to what had happened I did, she then continued to tell me that the lady on the phone had cancelled my contract meaning she would be taking the phone and I would have to pay £20.99 in order to take a new contract out with them. I had no phone to access my money, no way to contact anyone, no way to work as I need my phone in order to do so and told there was nothing they could do but if I wanted to take it further gave me the name of the women who cancelled it with no explanation as to why she did. I drove 6 miles to my brothers work to use his phone to call to speak to someone to try figure out what had happened and they said the same thing, there's nothing they can do without the money and said they would refund my original payment of £20.99 but would take 3-5 working days to go in, and I still had no phone. I said I would like to take it further and they said I would get a call back from a manager and I've still heard nothing. My phone is my only way to work through my agency and apps and will get turned away without it, its my only way of contacting people and access to money. If I had another phone to use I wouldn't of taken the contract out in the first place, the whole ordeal has been stressful to say the least and I'm just really disappointed."
5d553828f0186900482145d3,2019-08-15 10:47:04+00:00,2019-08-16 11:06:45+00:00,,1,"Shocking company. Began contract 2 weeks ago, problems from day one, store staff unapologetic and couldn't care less, phone d customer services and waited days for a ""24 hour callback"" . Still waiting for a letter they promised me on Sunday (now Thursday). I am taking the matter to the County Court and social media. I will never set foot in a Tesco store again in my life. Treated like a dog, see you in court Tesco, enjoy your CCJ. I don't do Facebook thank you. Try contacting your customer services team on 4455, its Friday and I still have had no reply....shame on you, take responsibility for your sorry state😠"
5d5521a8f01869069cce0386,2019-08-15 09:11:04+00:00,,,1,Tesco mobile service is cotinualy down. My daughter has the phone and cant contact us. On it. All i get from customer service is...there is a problem with the mast in your area. Basicaly tuff.They even send bills for the full amount and you have to call them to amend.Complete pants.....avoid.Never had a single issue with previous supplier ee.
5d53eafaf01869069ccd7b4f,2019-08-14 11:05:30+00:00,,,1,Terrible customer service! Long story short we tried to use tesco clubcard vouchers to purchase a new phone. Their system was down which prevented us from completing the checkout and we missed the offer on the phone we wanted. Have tried several calls and emails to see if we can still proceed with the offer but no one takes ownership. Would avoid to save yourself the bother!
5d527f1ef018690750323680,2019-08-13 09:13:02+00:00,,,1,"Started a new usage period three days ago on 9th August and already been charged £2.00 for erroneous MMS charges.  Never use MMS. Only used 4Mb of date, 0 calls and 4 texts. Phoned 3 times without success. Awful customer service Not able to tell me an answer. Going to leave Tesco Mobile at earliest opportunity"
5d51ba39f018690bd04d04e9,2019-08-12 19:12:57+00:00,,,5,"Been with Tesco mobile for years.   Help is consistently clear,  concise.   Not pushy for upgrades etc.  Never had an issue with them.   Calls can take a while to be answered when busy, but staff knowledgeable helpful and friendly."
5d518da5f01869069ccc686f,2019-08-12 16:02:45+00:00,,,5,Excellent all round service. Had a query about my bill and the pleasant lady sorted it immediately. Great company and staff!
5d517560f018690bd04cd287,2019-08-12 14:19:12+00:00,2019-08-17 15:55:52+00:00,,1,"Bought a contract mobile phone which then developed a intermittent fault within a month or two. I returned the phone to be fixed only to be told they can’t fix it and to contact the phone maker myself. I tried to make a complaint but I got no where, in the end I had to pay the contract and the phone that didn’t work out so I could move to a another company. I received nothing but bad customer service. They should not be able to walk away from faults like this. I have never been treated this badly by any other company.Update 17/08/2019Tesco have replied and asked me to contact them via Facebook or twitter, I don’t have either of these so again no use."
5d4ea488f018690bd04bee79,2019-08-10 11:03:36+00:00,,,1,"I've been with them for about 7 years. Until just recently they've been good. But my billing cycle just started and I was suprised to notice excessive data 'usage' on both mine and wife's account. I figured it was to do with them not resetting data in timely way. But a few hours on, and we've now (apparently) used up our 4GB data!!! Which is impossible.So I contacted them hoping they'd say ""yep no problem we're aware and fixing"". Instead I did get acknowldgement that there's a problem, but it was evasive in terms of what's caused it (and therefore whether my problem was covered and would be fixed). I asked where i could check status. No response. I didn't bother asking to be called back (no point in setting off on the wrong foot now is there)We are now both without any data, rendering the service utterly useless.Oh and the top it off, mine and wife safety buffer has completely been used up.Sort you act out. I'm now having to look for alternatives and I will go through court and legal process holding you in breach of contract."
5d4d8813f018690bd04b9075,2019-08-09 14:49:55+00:00,,,5,Been with them for over 10 years. Never had a problem. As I joined sinking ago my deal is far better than anything you can find now and they are still honouring it.
5d4c6774f018690bd04b1ad2,2019-08-08 18:18:28+00:00,,,1,"Absolutely shocking! Tesco mobile are the worst provider I have ever come across! I purchased a phone in jan 19 and because I did not have a receipt they will not fix the phone that is clearly a manufacturer fault! They take your money pick the phone up for repair knowing full well I did not have a receipt then back track and tell you 'oh that's my colleagues mistake, we cant fix it afterall'!! Abysmal customer service, you buy their phones and they break and they have no service in place if you have lost your receipt its just a slammed door in your face! Absolutely shocking and never again will I buy any type of electrical product from Tesco ever again! Giving people the run around and wasting peoples time and money is all your good at!! In this day and age you should be able to track transactions without getting the customer to keep contacting clubcard ect when you know full well they cant issue statements more than 6 months old!"
5d4c61acf01869069cca9b1c,2019-08-08 17:53:48+00:00,,,1,"Be very careful with Tesco phone insurance.I bought a Samsung mobile in 2015 along with Tesco phone insurance.In 2016, I upgraded to a Samsung 6 and understood that my insurance would continue for this phone;  certainly I continued to be debited £4 per month by Tesco Phoneins.  On 1 August 2019, I dropped my phone and cracked the screen and asked if I could claim under the insurance only to be told that I wasn't insured for my present phone  and the Insurance premium that I had been regularly paying was for the old phone lying in a box unused somewhere!I have had my 3rd upgrade and have taken out new insurance but beware - Tesco phone assistants do not always make this information clear in their anxiety to make a new sale."
5d484e2ff018690bd049222b,2019-08-05 15:41:35+00:00,,,1,Overall disgusted with their services! I took out a cheap little Doro phone to use incase of emergency and within the first 2 months the screen went dark I took it back to them and they fobbed me of saying its a nightmode that saves battery % so I though brilliant! That's helpful then 3 days later my screen went totally black and couldn't use it. I took it back to them and when I took the phone out the bloke asked if I wanted to cover the phone for extra cost which I agreed to but when I went back to the store a different bloke was in and I asked him to send it of for a repair and he said he can do but it will cost me I said wait.. What!? Its covered though and he explained tesco doesn't cover phones like Doro as its a cheap phone..... So what the heck was I paying extra for!?? So I had to cancel my contract and take out a 2nd phone that was more better and up to date and also which had cover on.... They then billed me £200 for the Doro phone when realistically the phone is only worth £25 if that! And within 6 months of using my new phone guess what!! Playing up again! So as I had cover on I went to a different tesco store as I wasn't happy with the other store I was going to and they turned around to me and said there's no cover on the phone... APPARENTLY! They never put it on when I took out my new contract even though I specifically asked for it and i said can I cancel my contract the bloke said yes but you'll need to pay £100 I thought fair enough that isn't bad so I paid the £100 canceled the phone and............. 1 month later I got a bill for cancelling for £650!! Biggest scammers around!!!!
5d7bde5f3585c70644a26976,2019-09-13 18:22:23+00:00,,,1,"Purchased a £160 phone but was not told that it was locked, tried to get it unlocked through Tesco Mobile but was told couldn't unlock it,took it back to store for refund & went across the road to Currys & bought an unlocked one.Tesco Mobile were hopeless."
5d7b92df3585c70644a23976,2019-09-13 13:00:15+00:00,,,1,"Luckily we are on a capped plan otherwise the charges would have exceeded a lot of money, have been with Tesco mobile for a quite a few years on a family plan l, but just recently noticed that we have been exceeding our data usage. We are not excessive users so I looked on usage summary seen data taking out on mobile data when we were in our own wi fi area and strange times it had been taken out.On phoning customer service just wanted to blame my wi fi dropping and no real explanation I think I will be going somewhere else after contracts end poor service towards end of month phoned are useless because they have taking so much data off us"
5d78224d3585c709dc54e756,2019-09-10 22:23:09+00:00,,,5,Had Tesco mobile now for 6 years and never had a problem so much so that all my family are on Tesco Mobile contracts
5d72b2c3f018690a288dbb95,2019-09-06 19:25:55+00:00,,,1,"Unwanted marketing text messages from Tesco mobile to my elderly mother's PAYGO mobile phone.  Mum keeps panicking and worrying every time a message arrives because phone beeps and flashes.  I have to keep visiting mum's place to wade through and delete the wretched unwanted texts.  Have asked Tesco to STOP, texted Tesco to STOP but texts still keep coming.  Got so sick of it that I changed my mum's contract to O2 but the poisonous roots of Tesco have not let go and still the  texts keep coming. Thoroughly, thoroughly sick and fed-up with Tesco mobile.  Will complain to the ICO."
5d7275eff018690a288d9618,2019-09-06 15:06:23+00:00,2019-09-06 15:08:13+00:00,,1,"2nd time I've tried Tesco mobile and had terrible service yet again.Tried multiple top up methods (online on the phone, paypal, credit / debit card etc) and they all fail. Online I just redirect back to the Tesco site with a generic error message.Tried all the major browsers, behaviour is the same, so it's clearly an issue with the account. Tesco have been completely unhelpful and just said there is nothing they can do, and don't even bother passing it to their IT department. Apparently I'll have to go to a store miles away to top up.Never had these sort of issues with other mobile providers, and usually you get issues resolved fairly easily. Fed up"
5d720c1bf0186903cc6f63a6,2019-09-06 07:34:51+00:00,,,1,I topped up my rocket package they said it was successful then today they inform me it couldn't be renewed and to do it again i am fed up
5d717f34f018690a288d3494,2019-09-05 21:33:40+00:00,,,3,"This is more a personal observation of good and bad customer service examples re staff - Tesco Meir Park has one lady who knows what she is talking about (dark pony tail and glasses, stern looking) but the others seem ""young and not fully trained"". ... In contrast I went to the Tesco Mobile Phone Shop at Talked, Stoke on Trent and was served by Hannah - lovely, approachable young girl, very willing to help me. She was also very patient and helpful with an older lady who she served just before me. We done Hannah, Meir Park branch needs you to show them how it's done! Thank you."
5d717dabf018690a288d33f2,2019-09-05 21:27:07+00:00,2019-09-05 21:32:04+00:00,,1,"Absolutely useless thank God I left!I cancelled my contract within my 14 day cooling of period without using the device or any service. I even got refunded in full because I had to pay full month in advance when I took out the contract. And now they are telling me I owe them money. I have been speaking to your customer concerns management team and I have to say. JESUS CHRIST!!!!!! how on earth can people be this incompetent. Your own bill states there was no data or any usage on the line before it was cancelled just a few days after going live. It even shows I have 0 charges ,Yet they are telling me "" I have checked your account and I can confirm the charge is for mobile data usage"".... WHAT? I have now had to send them a copy of the bill which I am sure they have access to but can't be bothered to check. Mind you I cancelled the service over a month ago and should have absolutely nothing to do with your company..... tesco if you see this comment I need a response from someone who knows what the hell they are doing. My incident ID is 3783929 I was told that my complaint was raised but you don't give acknowledgement confirmation so I also want this looked into and a response issued so that I can move on. I should be doing other things with my time. Not have it wasted because of laziness and people too incompetent to do their jobs properly. My account number is 78836724 please review every conversation I've had with this useless department and tell me what the hell your problem is because I sure as hell don't know. I am though very glad I've left your company for one that provides a much better service. Your live chat advisors were telling me lie after lie and that was the main reason I decided to leave. Also I will be leaving negative feedback everywhere I can to reflect on how poorly I have and continue to be treated by you. shame on you."
5d712273f018690a288cfabc,2019-09-05 14:57:55+00:00,,,3,"Great service and good support - but really bad data plans that run into expensive territory if you need to add some quickly (which I am finding I do). I was given a 2GB a month limit and find myself having to pay more per month just to get by. My other provider offered unlimited data for less per month...Tesco need to do something about this. Other than that, can't fault them!"
5d702faff0186907108c50b2,2019-09-04 21:42:07+00:00,,,1,Really bad customiser service. Doesn’t keep you up to date on your fees and wastes a lot of time when you decide you want to switch.
